mixture_ID,mixture_path,source_1_path,source_2_path,length
2128_0,/data/raw/CallFriend-Spanish-Split/train/mix/2128_0.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_0.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_0.wav,240000
2128_1,/data/raw/CallFriend-Spanish-Split/train/mix/2128_1.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_1.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_1.wav,240000
2128_2,/data/raw/CallFriend-Spanish-Split/train/mix/2128_2.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_2.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_2.wav,240000
2128_3,/data/raw/CallFriend-Spanish-Split/train/mix/2128_3.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_3.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_3.wav,240000
2128_4,/data/raw/CallFriend-Spanish-Split/train/mix/2128_4.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_4.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_4.wav,240000
2128_5,/data/raw/CallFriend-Spanish-Split/train/mix/2128_5.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_5.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_5.wav,240000
2128_6,/data/raw/CallFriend-Spanish-Split/train/mix/2128_6.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_6.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_6.wav,240000
2128_7,/data/raw/CallFriend-Spanish-Split/train/mix/2128_7.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_7.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_7.wav,240000
2128_8,/data/raw/CallFriend-Spanish-Split/train/mix/2128_8.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_8.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_8.wav,240000
2128_9,/data/raw/CallFriend-Spanish-Split/train/mix/2128_9.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_9.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_9.wav,240000
2128_10,/data/raw/CallFriend-Spanish-Split/train/mix/2128_10.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_10.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_10.wav,240000
2128_11,/data/raw/CallFriend-Spanish-Split/train/mix/2128_11.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_11.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_11.wav,240000
2128_12,/data/raw/CallFriend-Spanish-Split/train/mix/2128_12.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_12.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_12.wav,240000
2128_13,/data/raw/CallFriend-Spanish-Split/train/mix/2128_13.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_13.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_13.wav,240000
2128_14,/data/raw/CallFriend-Spanish-Split/train/mix/2128_14.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_14.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_14.wav,240000
2128_15,/data/raw/CallFriend-Spanish-Split/train/mix/2128_15.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_15.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_15.wav,240000
2128_16,/data/raw/CallFriend-Spanish-Split/train/mix/2128_16.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_16.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_16.wav,240000
2128_17,/data/raw/CallFriend-Spanish-Split/train/mix/2128_17.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_17.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_17.wav,240000
2128_18,/data/raw/CallFriend-Spanish-Split/train/mix/2128_18.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_18.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_18.wav,240000
2128_19,/data/raw/CallFriend-Spanish-Split/train/mix/2128_19.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_19.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_19.wav,240000
2128_20,/data/raw/CallFriend-Spanish-Split/train/mix/2128_20.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_20.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_20.wav,240000
2128_21,/data/raw/CallFriend-Spanish-Split/train/mix/2128_21.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_21.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_21.wav,240000
2128_22,/data/raw/CallFriend-Spanish-Split/train/mix/2128_22.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_22.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_22.wav,240000
2128_23,/data/raw/CallFriend-Spanish-Split/train/mix/2128_23.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_23.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_23.wav,240000
2128_24,/data/raw/CallFriend-Spanish-Split/train/mix/2128_24.wav,/data/raw/CallFriend-Spanish-Split/train/source_1/2128_24.wav,/data/raw/CallFriend-Spanish-Split/train/source_2/2128_24.wav,240000
